Time,root.test.d5.s1,root.test.d5.s2,root.test.d5.s3
2021-06-11 18:17:12,540,702.0,1242.0
2021-06-11 18:17:15,541,703.3,1244.3
2021-06-11 18:17:17,541,703.3,1244.3
2021-06-11 18:17:19,543,705.9,1248.9
2021-06-11 18:17:21,543,705.9,1248.9
2021-06-11 18:17:23,543,705.9,1248.9
2021-06-11 18:17:26,546,709.8,1255.8
2021-06-11 18:17:28,546,709.8,1255.8
2021-06-11 18:17:30,546,709.8,1255.8
2021-06-11 18:17:32,536,696.8,1232.8
2021-06-11 18:17:34,536,696.8,1232.8
2021-06-11 18:17:37,536,696.8,1232.8
2021-06-11 18:17:39,535,695.5,1230.5
2021-06-11 18:17:41,535,695.5,1230.5
2021-06-11 18:17:43,535,695.5,1230.5
2021-06-11 18:17:45,533,692.9,1225.9
2021-06-11 18:17:47,533,692.9,1225.9
2021-06-11 18:17:50,533,692.9,1225.9
2021-06-11 18:17:52,533,692.9,1225.9
2021-06-11 18:17:54,533,692.9,1225.9
2021-06-11 18:17:56,526,683.8,1209.8
2021-06-11 18:17:59,526,683.8,1209.8
2021-06-11 18:18:01,526,683.8,1209.8
2021-06-11 18:18:03,533,692.9,1225.9
2021-06-11 18:18:05,533,692.9,1225.9
2021-06-11 18:18:07,533,692.9,1225.9
2021-06-11 18:18:10,533,692.9,1225.9
2021-06-11 18:18:12,533,692.9,1225.9
2021-06-11 18:18:14,533,692.9,1225.9
2021-06-11 18:18:16,516,670.8,1186.8
2021-06-11 18:18:18,516,670.8,1186.8
2021-06-11 18:18:21,559,726.7,1285.7
2021-06-11 18:18:23,559,726.7,1285.7
2021-06-11 18:18:25,559,726.7,1285.7
2021-06-11 18:18:27,537,698.1,1235.1
2021-06-11 18:18:29,537,698.1,1235.1
2021-06-11 18:18:32,537,698.1,1235.1
2021-06-11 18:18:34,536,696.8,1232.8
2021-06-11 18:18:36,536,696.8,1232.8
2021-06-11 18:18:38,536,696.8,1232.8
2021-06-11 18:18:40,574,746.2,1320.2
2021-06-11 18:18:43,574,746.2,1320.2
2021-06-11 18:18:45,574,746.2,1320.2
2021-06-11 18:18:47,594,772.2,1366.2
2021-06-11 18:18:49,594,772.2,1366.2
2021-06-11 18:18:51,597,776.1,1373.1
2021-06-11 18:18:54,597,776.1,1373.1
2021-06-11 18:18:56,597,776.1,1373.1
2021-06-11 18:18:58,581,755.3,1336.3
2021-06-11 18:19:00,581,755.3,1336.3
2021-06-11 18:19:02,581,755.3,1336.3
2021-06-11 18:19:05,595,773.5,1368.5
2021-06-11 18:19:07,595,773.5,1368.5
2021-06-11 18:19:09,595,773.5,1368.5
2021-06-11 18:19:11,600,780.0,1380.0
2021-06-11 18:19:13,600,780.0,1380.0
2021-06-11 18:19:16,600,780.0,1380.0
2021-06-11 18:19:18,572,743.6,1315.6
2021-06-11 18:19:20,572,743.6,1315.6
2021-06-11 18:19:22,568,738.4,1306.4
2021-06-11 18:19:24,568,738.4,1306.4
2021-06-11 18:19:27,568,738.4,1306.4
2021-06-11 18:19:29,565,734.5,1299.5
2021-06-11 18:19:31,565,734.5,1299.5
2021-06-11 18:19:33,565,734.5,1299.5
2021-06-11 18:19:35,680,884.0,1564.0
2021-06-11 18:19:38,680,884.0,1564.0
2021-06-11 18:19:40,680,884.0,1564.0
2021-06-11 18:19:42,540,702.0,1242.0
2021-06-11 18:19:44,540,702.0,1242.0
2021-06-11 18:19:46,540,702.0,1242.0
2021-06-11 18:19:49,552,717.6,1269.6
2021-06-11 18:19:51,552,717.6,1269.6
2021-06-11 18:19:53,541,703.3,1244.3
2021-06-11 18:19:55,541,703.3,1244.3
2021-06-11 18:19:57,541,703.3,1244.3
2021-06-11 18:20:00,549,713.7,1262.7
2021-06-11 18:20:02,549,713.7,1262.7
2021-06-11 18:20:04,549,713.7,1262.7
2021-06-11 18:20:06,624,811.2,1435.2
2021-06-11 18:20:08,624,811.2,1435.2
2021-06-11 18:20:11,624,811.2,1435.2
2021-06-11 18:20:13,552,717.6,1269.6
2021-06-11 18:20:15,552,717.6,1269.6
2021-06-11 18:20:17,552,717.6,1269.6
2021-06-11 18:20:20,545,708.5,1253.5
2021-06-11 18:20:22,545,708.5,1253.5
2021-06-11 18:20:24,545,708.5,1253.5
2021-06-11 18:20:26,552,717.6,1269.6
2021-06-11 18:20:28,552,717.6,1269.6
2021-06-11 18:20:31,569,739.7,1308.7
2021-06-11 18:20:33,569,739.7,1308.7
2021-06-11 18:20:35,569,739.7,1308.7
2021-06-11 18:20:37,591,768.3,1359.3
2021-06-11 18:20:39,591,768.3,1359.3
2021-06-11 18:20:42,591,768.3,1359.3
2021-06-11 18:20:44,632,821.6,1453.6
2021-06-11 18:20:46,632,821.6,1453.6
2021-06-11 18:20:48,632,821.6,1453.6
2021-06-11 18:20:50,572,743.6,1315.6
2021-06-11 18:20:53,572,743.6,1315.6
2021-06-11 18:20:55,572,743.6,1315.6
2021-06-11 18:20:57,541,703.3,1244.3
2021-06-11 18:20:59,541,703.3,1244.3
2021-06-11 18:21:01,528,686.4,1214.4
2021-06-11 18:21:03,528,686.4,1214.4
2021-06-11 18:21:06,528,686.4,1214.4
2021-06-11 18:21:08,542,704.6,1246.6
2021-06-11 18:21:10,542,704.6,1246.6
2021-06-11 18:21:12,542,704.6,1246.6
2021-06-11 18:21:14,551,716.3,1267.3
2021-06-11 18:21:17,551,716.3,1267.3
2021-06-11 18:21:19,551,716.3,1267.3
2021-06-11 18:21:21,537,698.1,1235.1
2021-06-11 18:21:23,537,698.1,1235.1
2021-06-11 18:21:25,537,698.1,1235.1
2021-06-11 18:21:28,538,699.4,1237.4
2021-06-11 18:21:30,538,699.4,1237.4
2021-06-11 18:21:32,548,712.4,1260.4
2021-06-11 18:21:34,548,712.4,1260.4
2021-06-11 18:21:36,548,712.4,1260.4
2021-06-11 18:21:39,538,699.4,1237.4
2021-06-11 18:21:41,538,699.4,1237.4
2021-06-11 18:21:43,538,699.4,1237.4
2021-06-11 18:21:45,527,685.1,1212.1
2021-06-11 18:21:48,527,685.1,1212.1
2021-06-11 18:21:50,527,685.1,1212.1
2021-06-11 18:21:52,536,696.8,1232.8
2021-06-11 18:21:54,536,696.8,1232.8
2021-06-11 18:21:56,536,696.8,1232.8
2021-06-11 18:21:59,541,703.3,1244.3
2021-06-11 18:22:01,541,703.3,1244.3
2021-06-11 18:22:03,527,685.1,1212.1
2021-06-11 18:22:06,527,685.1,1212.1
2021-06-11 18:22:08,527,685.1,1212.1
2021-06-11 18:22:10,532,691.6,1223.6
2021-06-11 18:22:12,532,691.6,1223.6
2021-06-11 18:22:15,532,691.6,1223.6
2021-06-11 18:22:17,574,746.2,1320.2
2021-06-11 18:22:19,574,746.2,1320.2
2021-06-11 18:22:22,555,721.5,1276.5
2021-06-11 18:22:24,555,721.5,1276.5
2021-06-11 18:22:26,555,721.5,1276.5
2021-06-11 18:22:28,551,716.3,1267.3
2021-06-11 18:22:30,551,716.3,1267.3
2021-06-11 18:22:32,551,716.3,1267.3
2021-06-11 18:22:35,548,712.4,1260.4
2021-06-11 18:22:37,548,712.4,1260.4
2021-06-11 18:22:39,548,712.4,1260.4
2021-06-11 18:22:41,598,777.4,1375.4
2021-06-11 18:22:43,598,777.4,1375.4
2021-06-11 18:22:46,598,777.4,1375.4
2021-06-11 18:22:48,579,752.7,1331.7
2021-06-11 18:22:50,579,752.7,1331.7
2021-06-11 18:22:52,593,770.9,1363.9
2021-06-11 18:22:54,593,770.9,1363.9
2021-06-11 18:22:57,593,770.9,1363.9
2021-06-11 18:22:59,546,709.8,1255.8
2021-06-11 18:23:01,546,709.8,1255.8
2021-06-11 18:23:03,546,709.8,1255.8
2021-06-11 18:23:05,557,724.1,1281.1
2021-06-11 18:23:08,557,724.1,1281.1
2021-06-11 18:23:10,557,724.1,1281.1
2021-06-11 18:23:12,556,722.8,1278.8
2021-06-11 18:23:14,556,722.8,1278.8
2021-06-11 18:23:16,556,722.8,1278.8
2021-06-11 18:23:19,590,767.0,1357.0
2021-06-11 18:23:21,590,767.0,1357.0
2021-06-11 18:23:23,635,825.5,1460.5
2021-06-11 18:23:25,635,825.5,1460.5
2021-06-11 18:23:27,635,825.5,1460.5
2021-06-11 18:23:30,610,793.0,1403.0
2021-06-11 18:23:32,610,793.0,1403.0
2021-06-11 18:23:34,610,793.0,1403.0
2021-06-11 18:23:36,572,743.6,1315.6
2021-06-11 18:23:38,572,743.6,1315.6
2021-06-11 18:23:41,572,743.6,1315.6
2021-06-11 18:23:43,532,691.6,1223.6
2021-06-11 18:23:45,532,691.6,1223.6
2021-06-11 18:23:47,532,691.6,1223.6
2021-06-11 18:23:49,546,709.8,1255.8
2021-06-11 18:23:52,546,709.8,1255.8
2021-06-11 18:23:54,535,695.5,1230.5
2021-06-11 18:23:56,535,695.5,1230.5
2021-06-11 18:23:58,535,695.5,1230.5
2021-06-11 18:24:00,529,687.7,1216.7
2021-06-11 18:24:03,529,687.7,1216.7
2021-06-11 18:24:05,529,687.7,1216.7
2021-06-11 18:24:07,534,694.2,1228.2
2021-06-11 18:24:09,534,694.2,1228.2
2021-06-11 18:24:11,534,694.2,1228.2
2021-06-11 18:24:14,544,707.2,1251.2
2021-06-11 18:24:16,544,707.2,1251.2
2021-06-11 18:24:18,544,707.2,1251.2
2021-06-11 18:24:20,540,702.0,1242.0
2021-06-11 18:24:23,540,702.0,1242.0
2021-06-11 18:24:25,538,699.4,1237.4
2021-06-11 18:24:27,538,699.4,1237.4
2021-06-11 18:24:29,538,699.4,1237.4
2021-06-11 18:24:32,530,689.0,1219.0
2021-06-11 18:24:34,530,689.0,1219.0
2021-06-11 18:24:36,530,689.0,1219.0
2021-06-11 18:24:38,548,712.4,1260.4
2021-06-11 18:24:40,548,712.4,1260.4
2021-06-11 18:24:43,548,712.4,1260.4
2021-06-11 18:24:45,544,707.2,1251.2
2021-06-11 18:24:47,544,707.2,1251.2
2021-06-11 18:24:49,554,720.2,1274.2
2021-06-11 18:24:51,554,720.2,1274.2
2021-06-11 18:24:54,554,720.2,1274.2
2021-06-11 18:24:56,546,709.8,1255.8
2021-06-11 18:24:58,546,709.8,1255.8
2021-06-11 18:25:00,546,709.8,1255.8
2021-06-11 18:25:02,543,705.9,1248.9
2021-06-11 18:25:05,543,705.9,1248.9
2021-06-11 18:25:07,543,705.9,1248.9
2021-06-11 18:25:09,541,703.3,1244.3
2021-06-11 18:25:11,541,703.3,1244.3
2021-06-11 18:25:13,541,703.3,1244.3
2021-06-11 18:25:16,554,720.2,1274.2
2021-06-11 18:25:18,554,720.2,1274.2
2021-06-11 18:25:20,599,778.7,1377.7
2021-06-11 18:25:22,599,778.7,1377.7
2021-06-11 18:25:24,599,778.7,1377.7
2021-06-11 18:25:27,604,785.2,1389.2
2021-06-11 18:25:29,604,785.2,1389.2
2021-06-11 18:25:31,604,785.2,1389.2
2021-06-11 18:25:33,571,742.3,1313.3
2021-06-11 18:25:36,571,742.3,1313.3
2021-06-11 18:25:38,571,742.3,1313.3
2021-06-11 18:25:40,577,750.1,1327.1
2021-06-11 18:25:42,577,750.1,1327.1
2021-06-11 18:25:44,577,750.1,1327.1
2021-06-11 18:25:47,535,695.5,1230.5
2021-06-11 18:25:49,535,695.5,1230.5
2021-06-11 18:25:51,531,690.3,1221.3
2021-06-11 18:25:53,531,690.3,1221.3
2021-06-11 18:25:55,531,690.3,1221.3
2021-06-11 18:25:58,534,694.2,1228.2
2021-06-11 18:26:00,534,694.2,1228.2
2021-06-11 18:26:02,534,694.2,1228.2
2021-06-11 18:26:04,538,699.4,1237.4
2021-06-11 18:26:06,538,699.4,1237.4
2021-06-11 18:26:09,538,699.4,1237.4
2021-06-11 18:26:11,534,694.2,1228.2
2021-06-11 18:26:13,534,694.2,1228.2
2021-06-11 18:26:15,534,694.2,1228.2
2021-06-11 18:26:17,541,703.3,1244.3
2021-06-11 18:26:20,541,703.3,1244.3
2021-06-11 18:26:22,539,700.7,1239.7
2021-06-11 18:26:24,539,700.7,1239.7
2021-06-11 18:26:26,539,700.7,1239.7
2021-06-11 18:26:28,543,705.9,1248.9
2021-06-11 18:26:31,543,705.9,1248.9
2021-06-11 18:26:33,543,705.9,1248.9
2021-06-11 18:26:35,537,698.1,1235.1
2021-06-11 18:26:37,537,698.1,1235.1
2021-06-11 18:26:39,537,698.1,1235.1
2021-06-11 18:26:42,544,707.2,1251.2
2021-06-11 18:26:44,544,707.2,1251.2
2021-06-11 18:26:46,554,720.2,1274.2
2021-06-11 18:26:49,554,720.2,1274.2
2021-06-11 18:26:51,554,720.2,1274.2
2021-06-11 18:26:53,566,735.8,1301.8
2021-06-11 18:26:55,566,735.8,1301.8
2021-06-11 18:26:57,566,735.8,1301.8
2021-06-11 18:27:00,612,795.6,1407.6
2021-06-11 18:27:02,612,795.6,1407.6
2021-06-11 18:27:04,612,795.6,1407.6
2021-06-11 18:27:06,609,791.7,1400.7
2021-06-11 18:27:08,609,791.7,1400.7
2021-06-11 18:27:11,609,791.7,1400.7
2021-06-11 18:27:13,552,717.6,1269.6
2021-06-11 18:27:15,552,717.6,1269.6
2021-06-11 18:27:17,529,687.7,1216.7
2021-06-11 18:27:19,529,687.7,1216.7
2021-06-11 18:27:21,529,687.7,1216.7
2021-06-11 18:27:24,528,686.4,1214.4
2021-06-11 18:27:26,528,686.4,1214.4
2021-06-11 18:27:28,528,686.4,1214.4
2021-06-11 18:27:30,536,696.8,1232.8
2021-06-11 18:27:32,536,696.8,1232.8
2021-06-11 18:27:35,536,696.8,1232.8
2021-06-11 18:27:37,530,689.0,1219.0
2021-06-11 18:27:39,530,689.0,1219.0
2021-06-11 18:27:41,530,689.0,1219.0
2021-06-11 18:27:43,546,709.8,1255.8
2021-06-11 18:27:46,546,709.8,1255.8
2021-06-11 18:27:48,561,729.3,1290.3
2021-06-11 18:27:50,561,729.3,1290.3
2021-06-11 18:27:52,561,729.3,1290.3
2021-06-11 18:27:54,605,786.5,1391.5
2021-06-11 18:27:57,605,786.5,1391.5
2021-06-11 18:27:59,605,786.5,1391.5
2021-06-11 18:28:01,594,772.2,1366.2
2021-06-11 18:28:03,594,772.2,1366.2
2021-06-11 18:28:05,594,772.2,1366.2
2021-06-11 18:28:08,554,720.2,1274.2
2021-06-11 18:28:10,554,720.2,1274.2
2021-06-11 18:28:12,554,720.2,1274.2
2021-06-11 18:28:14,529,687.7,1216.7
2021-06-11 18:28:16,529,687.7,1216.7
2021-06-11 18:28:19,543,705.9,1248.9
2021-06-11 18:28:21,543,705.9,1248.9
2021-06-11 18:28:23,543,705.9,1248.9
2021-06-11 18:28:25,531,690.3,1221.3
2021-06-11 18:28:28,531,690.3,1221.3
2021-06-11 18:28:30,531,690.3,1221.3
2021-06-11 18:28:32,537,698.1,1235.1
2021-06-11 18:28:34,537,698.1,1235.1
2021-06-11 18:28:36,537,698.1,1235.1
2021-06-11 18:28:39,529,687.7,1216.7
2021-06-11 18:28:41,529,687.7,1216.7
2021-06-11 18:28:43,529,687.7,1216.7
2021-06-11 18:28:45,532,691.6,1223.6
2021-06-11 18:28:47,532,691.6,1223.6
2021-06-11 18:28:49,534,694.2,1228.2
2021-06-11 18:28:52,534,694.2,1228.2
2021-06-11 18:28:54,534,694.2,1228.2
2021-06-11 18:28:56,528,686.4,1214.4
2021-06-11 18:28:58,528,686.4,1214.4
2021-06-11 18:29:00,528,686.4,1214.4
2021-06-11 18:29:03,552,717.6,1269.6
2021-06-11 18:29:05,552,717.6,1269.6
2021-06-11 18:29:07,552,717.6,1269.6
2021-06-11 18:29:09,631,820.3,1451.3
2021-06-11 18:29:11,631,820.3,1451.3
2021-06-11 18:29:14,631,820.3,1451.3
2021-06-11 18:29:16,603,783.9,1386.9
2021-06-11 18:29:18,603,783.9,1386.9
2021-06-11 18:29:20,542,704.6,1246.6
2021-06-11 18:29:22,542,704.6,1246.6
2021-06-11 18:29:25,542,704.6,1246.6
2021-06-11 18:29:27,579,752.7,1331.7
2021-06-11 18:29:29,579,752.7,1331.7
2021-06-11 18:29:31,579,752.7,1331.7
2021-06-11 18:29:34,541,703.3,1244.3
2021-06-11 18:29:36,541,703.3,1244.3
2021-06-11 18:29:38,541,703.3,1244.3
2021-06-11 18:29:40,539,700.7,1239.7
2021-06-11 18:29:42,539,700.7,1239.7
2021-06-11 18:29:45,539,700.7,1239.7
2021-06-11 18:29:47,550,715.0,1265.0
2021-06-11 18:29:49,550,715.0,1265.0
2021-06-11 18:29:51,543,705.9,1248.9
2021-06-11 18:29:53,543,705.9,1248.9
2021-06-11 18:29:56,543,705.9,1248.9
2021-06-11 18:29:58,542,704.6,1246.6
2021-06-11 18:30:00,542,704.6,1246.6
2021-06-11 18:30:02,542,704.6,1246.6
2021-06-11 18:30:04,550,715.0,1265.0
2021-06-11 18:30:07,550,715.0,1265.0
2021-06-11 18:30:09,550,715.0,1265.0
2021-06-11 18:30:11,566,735.8,1301.8
2021-06-11 18:30:13,566,735.8,1301.8
2021-06-11 18:30:15,566,735.8,1301.8
2021-06-11 18:30:18,582,756.6,1338.6
2021-06-11 18:30:20,582,756.6,1338.6
2021-06-11 18:30:22,606,787.8,1393.8
2021-06-11 18:30:24,606,787.8,1393.8
2021-06-11 18:30:26,606,787.8,1393.8
2021-06-11 18:30:29,571,742.3,1313.3
2021-06-11 18:30:31,571,742.3,1313.3
2021-06-11 18:30:33,571,742.3,1313.3
2021-06-11 18:30:35,554,720.2,1274.2
2021-06-11 18:30:38,554,720.2,1274.2
2021-06-11 18:30:40,554,720.2,1274.2
2021-06-11 18:30:42,545,708.5,1253.5
2021-06-11 18:30:44,545,708.5,1253.5
2021-06-11 18:30:46,545,708.5,1253.5
2021-06-11 18:30:49,536,696.8,1232.8
2021-06-11 18:30:51,536,696.8,1232.8
2021-06-11 18:30:53,538,699.4,1237.4
2021-06-11 18:30:55,538,699.4,1237.4
2021-06-11 18:30:57,538,699.4,1237.4
2021-06-11 18:31:00,535,695.5,1230.5
2021-06-11 18:31:02,535,695.5,1230.5
2021-06-11 18:31:04,535,695.5,1230.5
2021-06-11 18:31:06,544,707.2,1251.2
2021-06-11 18:31:08,544,707.2,1251.2
2021-06-11 18:31:11,544,707.2,1251.2
2021-06-11 18:31:13,544,707.2,1251.2
2021-06-11 18:31:15,544,707.2,1251.2
2021-06-11 18:31:17,544,707.2,1251.2
2021-06-11 18:31:19,529,687.7,1216.7
2021-06-11 18:31:22,529,687.7,1216.7
2021-06-11 18:31:24,540,702.0,1242.0
2021-06-11 18:31:26,540,702.0,1242.0
2021-06-11 18:31:28,540,702.0,1242.0
2021-06-11 18:31:30,550,715.0,1265.0
2021-06-11 18:31:33,550,715.0,1265.0
2021-06-11 18:31:35,550,715.0,1265.0
2021-06-11 18:31:37,554,720.2,1274.2
2021-06-11 18:31:39,554,720.2,1274.2
2021-06-11 18:31:42,554,720.2,1274.2
2021-06-11 18:31:44,580,754.0,1334.0
2021-06-11 18:31:46,580,754.0,1334.0
2021-06-11 18:31:48,580,754.0,1334.0
2021-06-11 18:31:50,580,754.0,1334.0
2021-06-11 18:31:53,580,754.0,1334.0
2021-06-11 18:31:55,555,721.5,1276.5
2021-06-11 18:31:57,555,721.5,1276.5
2021-06-11 18:31:59,555,721.5,1276.5
2021-06-11 18:32:01,543,705.9,1248.9
2021-06-11 18:32:04,543,705.9,1248.9
2021-06-11 18:32:06,543,705.9,1248.9
2021-06-11 18:32:08,533,692.9,1225.9
2021-06-11 18:32:10,533,692.9,1225.9
2021-06-11 18:32:12,533,692.9,1225.9
2021-06-11 18:32:15,555,721.5,1276.5
2021-06-11 18:32:17,555,721.5,1276.5
2021-06-11 18:32:19,527,685.1,1212.1
2021-06-11 18:32:22,527,685.1,1212.1
2021-06-11 18:32:24,527,685.1,1212.1
2021-06-11 18:32:26,530,689.0,1219.0
2021-06-11 18:32:28,530,689.0,1219.0
2021-06-11 18:32:30,530,689.0,1219.0
2021-06-11 18:32:33,537,698.1,1235.1
2021-06-11 18:32:35,537,698.1,1235.1
2021-06-11 18:32:37,537,698.1,1235.1
2021-06-11 18:32:39,544,707.2,1251.2
2021-06-11 18:32:41,544,707.2,1251.2
2021-06-11 18:32:43,544,707.2,1251.2
2021-06-11 18:32:46,546,709.8,1255.8
2021-06-11 18:32:48,546,709.8,1255.8
2021-06-11 18:32:50,551,716.3,1267.3
2021-06-11 18:32:52,551,716.3,1267.3
2021-06-11 18:32:54,551,716.3,1267.3
2021-06-11 18:32:57,540,702.0,1242.0
2021-06-11 18:32:59,540,702.0,1242.0
2021-06-11 18:33:01,540,702.0,1242.0
2021-06-11 18:33:03,574,746.2,1320.2
2021-06-11 18:33:05,574,746.2,1320.2
2021-06-11 18:33:08,574,746.2,1320.2
2021-06-11 18:33:10,594,772.2,1366.2
2021-06-11 18:33:12,594,772.2,1366.2
2021-06-11 18:33:14,594,772.2,1366.2
2021-06-11 18:33:16,571,742.3,1313.3
2021-06-11 18:33:19,571,742.3,1313.3
2021-06-11 18:33:21,582,756.6,1338.6
2021-06-11 18:33:23,582,756.6,1338.6
2021-06-11 18:33:25,582,756.6,1338.6
2021-06-11 18:33:27,574,746.2,1320.2
2021-06-11 18:33:30,574,746.2,1320.2
2021-06-11 18:33:32,574,746.2,1320.2
2021-06-11 18:33:34,563,731.9,1294.9
2021-06-11 18:33:36,563,731.9,1294.9
2021-06-11 18:33:38,563,731.9,1294.9
2021-06-11 18:33:41,563,731.9,1294.9
2021-06-11 18:33:43,563,731.9,1294.9
2021-06-11 18:33:45,563,731.9,1294.9
2021-06-11 18:33:47,613,796.9,1409.9
2021-06-11 18:33:49,613,796.9,1409.9
2021-06-11 18:33:52,588,764.4,1352.4
2021-06-11 18:33:54,588,764.4,1352.4
2021-06-11 18:33:56,588,764.4,1352.4
2021-06-11 18:33:58,547,711.1,1258.1
2021-06-11 18:34:00,547,711.1,1258.1
2021-06-11 18:34:03,547,711.1,1258.1
2021-06-11 18:34:05,544,707.2,1251.2
2021-06-11 18:34:07,544,707.2,1251.2
2021-06-11 18:34:09,544,707.2,1251.2
2021-06-11 18:34:11,531,690.3,1221.3
2021-06-11 18:34:14,531,690.3,1221.3
2021-06-11 18:34:16,531,690.3,1221.3
2021-06-11 18:34:19,567,737.1,1304.1
2021-06-11 18:34:21,567,737.1,1304.1
2021-06-11 18:34:23,550,715.0,1265.0
2021-06-11 18:34:26,550,715.0,1265.0
2021-06-11 18:34:28,550,715.0,1265.0
2021-06-11 18:34:30,541,703.3,1244.3
2021-06-11 18:34:32,541,703.3,1244.3
2021-06-11 18:34:34,541,703.3,1244.3
2021-06-11 18:34:37,538,699.4,1237.4
2021-06-11 18:34:39,538,699.4,1237.4
2021-06-11 18:34:41,549,713.7,1262.7
2021-06-11 18:34:43,549,713.7,1262.7
2021-06-11 18:34:45,549,713.7,1262.7
2021-06-11 18:34:48,530,689.0,1219.0
2021-06-11 18:34:50,530,689.0,1219.0
2021-06-11 18:34:52,530,689.0,1219.0
2021-06-11 18:34:54,525,682.5,1207.5
2021-06-11 18:34:56,525,682.5,1207.5
2021-06-11 18:34:59,525,682.5,1207.5
2021-06-11 18:35:01,537,698.1,1235.1
2021-06-11 18:35:03,537,698.1,1235.1
2021-06-11 18:35:05,537,698.1,1235.1
2021-06-11 18:35:07,524,681.2,1205.2
2021-06-11 18:35:10,524,681.2,1205.2
2021-06-11 18:35:12,524,681.2,1205.2
2021-06-11 18:35:14,537,698.1,1235.1
2021-06-11 18:35:16,537,698.1,1235.1
2021-06-11 18:35:19,541,703.3,1244.3
2021-06-11 18:35:21,541,703.3,1244.3
2021-06-11 18:35:23,541,703.3,1244.3
2021-06-11 18:35:25,536,696.8,1232.8
2021-06-11 18:35:27,536,696.8,1232.8
2021-06-11 18:35:30,536,696.8,1232.8
2021-06-11 18:35:32,539,700.7,1239.7
2021-06-11 18:35:34,539,700.7,1239.7
2021-06-11 18:35:36,539,700.7,1239.7
2021-06-11 18:35:38,559,726.7,1285.7
2021-06-11 18:35:41,559,726.7,1285.7
2021-06-11 18:35:43,559,726.7,1285.7
2021-06-11 18:35:45,588,764.4,1352.4
2021-06-11 18:35:47,588,764.4,1352.4
2021-06-11 18:35:49,608,790.4,1398.4
2021-06-11 18:35:52,608,790.4,1398.4
2021-06-11 18:35:54,608,790.4,1398.4
2021-06-11 18:35:56,570,741.0,1311.0
2021-06-11 18:35:58,570,741.0,1311.0
2021-06-11 18:36:00,570,741.0,1311.0
2021-06-11 18:36:03,533,692.9,1225.9
2021-06-11 18:36:05,533,692.9,1225.9
2021-06-11 18:36:07,533,692.9,1225.9
2021-06-11 18:36:09,542,704.6,1246.6
2021-06-11 18:36:11,542,704.6,1246.6
2021-06-11 18:36:14,542,704.6,1246.6
2021-06-11 18:36:16,541,703.3,1244.3
2021-06-11 18:36:18,541,703.3,1244.3
2021-06-11 18:36:20,541,703.3,1244.3
2021-06-11 18:36:23,541,703.3,1244.3
2021-06-11 18:36:25,541,703.3,1244.3
2021-06-11 18:36:27,541,703.3,1244.3
2021-06-11 18:36:29,541,703.3,1244.3
2021-06-11 18:36:31,541,703.3,1244.3
2021-06-11 18:36:34,548,712.4,1260.4
2021-06-11 18:36:36,548,712.4,1260.4
2021-06-11 18:36:38,548,712.4,1260.4
2021-06-11 18:36:40,539,700.7,1239.7
2021-06-11 18:36:42,539,700.7,1239.7
2021-06-11 18:36:45,556,722.8,1278.8
2021-06-11 18:36:47,556,722.8,1278.8
2021-06-11 18:36:49,556,722.8,1278.8
2021-06-11 18:36:51,551,716.3,1267.3
2021-06-11 18:36:53,551,716.3,1267.3
2021-06-11 18:36:56,551,716.3,1267.3
2021-06-11 18:36:58,624,811.2,1435.2
2021-06-11 18:37:01,624,811.2,1435.2
2021-06-11 18:37:03,590,767.0,1357.0
2021-06-11 18:37:05,590,767.0,1357.0
2021-06-11 18:37:08,590,767.0,1357.0
2021-06-11 18:37:10,540,702.0,1242.0
2021-06-11 18:37:12,540,702.0,1242.0
2021-06-11 18:37:14,540,702.0,1242.0
2021-06-11 18:37:16,534,694.2,1228.2
2021-06-11 18:37:19,534,694.2,1228.2
2021-06-11 18:37:21,534,694.2,1228.2
2021-06-11 18:37:23,541,703.3,1244.3
2021-06-11 18:37:25,541,703.3,1244.3
2021-06-11 18:37:27,541,703.3,1244.3
2021-06-11 18:37:30,552,717.6,1269.6
2021-06-11 18:37:32,552,717.6,1269.6
2021-06-11 18:37:34,536,696.8,1232.8
2021-06-11 18:37:36,536,696.8,1232.8
2021-06-11 18:37:38,536,696.8,1232.8
2021-06-11 18:37:41,547,711.1,1258.1
2021-06-11 18:37:43,547,711.1,1258.1
2021-06-11 18:37:45,547,711.1,1258.1
2021-06-11 18:37:47,534,694.2,1228.2
2021-06-11 18:37:49,534,694.2,1228.2
2021-06-11 18:37:52,534,694.2,1228.2
2021-06-11 18:37:54,528,686.4,1214.4
2021-06-11 18:37:56,528,686.4,1214.4
2021-06-11 18:37:58,528,686.4,1214.4
2021-06-11 18:38:00,524,681.2,1205.2
2021-06-11 18:38:03,524,681.2,1205.2
2021-06-11 18:38:05,553,718.9,1271.9
2021-06-11 18:38:07,553,718.9,1271.9
2021-06-11 18:38:09,553,718.9,1271.9
2021-06-11 18:38:11,546,709.8,1255.8
2021-06-11 18:38:14,546,709.8,1255.8
2021-06-11 18:38:16,546,709.8,1255.8
2021-06-11 18:38:18,521,677.3,1198.3
2021-06-11 18:38:21,521,677.3,1198.3
2021-06-11 18:38:23,521,677.3,1198.3
2021-06-11 18:38:25,536,696.8,1232.8
2021-06-11 18:38:27,536,696.8,1232.8
2021-06-11 18:38:29,535,695.5,1230.5
2021-06-11 18:38:32,535,695.5,1230.5
2021-06-11 18:38:34,535,695.5,1230.5
